OBJECTID,price,m2,rooms_number,market,building_type,floor_no,building_floor,windows_type,heating,build_year,construction,rent,building_ownership,latitude,longitude,building_material,metro_distance,bust_tram_distance,rail_distance,centre_travel_time,park_distance,uniqueID,district_numerical
5051,798000.0,55.0,3,1,1,2,3,1,5,0,0,800.0,0,52.2365796,20.9083825,4,377.41,315.02,3403.78,23,931.0,5070,1
12509,1500000.0,91.19,4,0,1,0,1,1,2,2023,1,0.0,0,52.19622,21.17823,9,10317.32,238.34,1093.64,24,819.0,12554,13
2630,698000.0,28.8,1,1,1,10,10,1,5,1975,0,300.0,0,52.1942912125,20.9703155369,4,2882.93,206.47,413.22,16,57.0,2638,16
8874,810000.0,43.0,2,1,1,1,9,2,5,2017,0,600.0,0,52.1624311469,20.9947822169,1,2206.78,178.56,637.06,22,362.0,8899,12
9553,1632150.0,93.0,4,1,0,6,10,1,5,2002,0,0.0,3,52.22926507,20.96752429,1,273.77,77.31,665.71,10,275.0,9579,17
13884,774964.0,52.53,3,0,1,6,7,1,5,2024,1,0.0,0,52.20432,20.8803,9,4419.79,34.54,651.79,25,1051.0,13935,11
7513,1500000.0,72.0,3,1,1,2,6,1,5,0,0,1200.0,0,52.1861,20.98985,9,1861.95,81.51,679.53,17,1066.0,7536,4
1715,1170000.0,60.34,2,1,1,1,4,1,5,2009,0,740.0,0,52.16158165,21.0693976591,1,2058.24,181.52,5632.27,25,136.0,1720,15
8355,1811725.0,93.17,4,0,0,8,16,1,5,2025,1,0.0,0,52.22517,20.95265,9,1189.92,265.27,628.89,13,487.0,8379,17
9821,799000.0,54.5,4,1,1,4,4,1,5,0,3,1000.0,0,52.29408,21.03787,9,507.09,148.85,1721.26,21,165.0,9853,10
6499,1379900.0,74.59,4,1,0,2,3,1,5,2021,0,0.0,0,52.18495,21.0773,9,3629.4,192.97,6193.37,20,394.0,6520,4
8022,1130000.0,63.4,3,1,1,6,6,1,5,2016,0,800.0,0,52.2290237767,20.8881235276,9,1992.9,190.93,2585.27,24,2114.12,8045,1
9854,2227000.0,66.85,3,1,0,1,7,1,5,2024,1,600.0,0,52.2394435,20.9870135,9,974.9,41.93,1535.22,8,658.0,9886,17
4171,733590.0,42.9,2,0,0,0,5,1,5,2025,3,0.0,3,52.1926192083,20.9286081064,9,5054.6,320.13,471.35,18,1799.0,4183,16
2981,899000.0,62.88,3,1,0,3,6,1,5,2021,0,900.0,0,52.31679105,20.9583500728,6,3436.48,108.69,2664.42,20,1273.0,2990,2
2770,895000.0,65.0,3,1,1,2,4,2,5,2008,0,950.0,0,52.310983515,21.0646481207,1,2295.99,84.57,3822.03,23,330.0,2778,2
4411,1049000.0,62.17,3,1,1,2,10,1,5,1978,0,925.0,0,52.1935480815,20.9745953598,4,2618.37,112.28,400.46,17,294.0,4423,16
7489,594050.0,36.4,2,0,1,0,7,1,5,2025,1,0.0,0,52.20092,20.88729,9,4548.73,380.81,552.99,25,711.0,7512,11
10926,889000.0,62.5,3,1,1,6,19,1,5,1985,0,1000.0,0,52.2459,21.08738,9,2993.24,112.05,1402.6,15,228.0,10962,6
4966,329000.0,59.0,2,1,5,-1,4,1,2,0,0,0.0,2,52.2204988118,21.2504168335,9,14421.97,412.16,3579.96,26,1412.0,4984,14
10499,985000.0,80.0,4,0,1,1,4,1,5,0,1,0.0,0,52.19512,20.88379,1,5236.32,33.9,120.27,25,228.0,10535,11
3852,1099000.0,90.4,4,1,1,4,4,1,5,2004,0,0.0,0,52.3314268,20.94281168,9,4513.46,88.79,2942.96,26,1554.0,3861,2
9174,762390.0,59.1,3,0,1,2,3,1,1,2024,3,0.0,0,52.32899,21.00768,10,4090.92,836.36,1565.08,24,1511.0,9200,2
10947,623000.0,33.3,1,1,0,11,26,1,5,2022,0,0.0,3,52.2273127177,20.9565624635,9,833.43,26.63,294.81,14,429.0,10984,17
11286,500000.0,37.76,1,1,1,5,9,1,5,0,0,0.0,0,52.2812,20.9248,9,1097.75,20.57,4275.13,23,909.0,11326,3
9194,1352325.0,58.76,3,0,0,9,15,1,5,2026,3,800.0,0,52.22452,20.92671,0,1757.55,190.72,1813.91,17,234.0,9220,17
3329,1200000.0,68.15,3,1,6,1,4,2,5,1955,0,0.0,0,52.19832,21.01715,1,291.24,201.58,2561.84,12,144.0,3338,4
11014,697000.0,56.0,2,1,1,2,4,1,5,0,0,0.0,0,52.2032596,20.938595,9,3688.69,209.5,330.8,17,1149.0,11052,16
3185,475020.0,32.76,1,0,1,1,3,1,2,2026,1,0.0,0,52.2217225361,21.2435933496,7,13938.16,39.85,3495.12,25,973.0,3194,14
9604,2450000.0,64.0,2,1,0,3,8,1,5,2021,0,700.0,0,52.24925,20.97839,1,1419.48,58.75,856.55,12,954.0,9630,17
2478,1900000.0,95.38,4,1,6,4,4,1,5,1929,0,1200.0,3,52.2633,21.02832,1,1011.92,219.23,695.26,14,204.0,2486,7
8109,4499000.0,100.0,3,1,0,5,5,2,5,2023,0,0.0,0,52.2518399113,21.0019626083,1,730.33,42.01,1039.17,8,246.0,8132,9
3012,1679000.0,56.2,4,1,6,3,4,1,5,1959,0,900.0,0,52.24779,21.00642,1,457.09,148.5,1581.36,8,118.0,3021,9
13115,675000.0,32.0,2,1,1,4,10,1,5,1975,0,411.0,0,52.1748,21.0159,4,690.52,176.61,2064.35,17,881.0,13165,4
3835,799000.0,52.64,2,1,1,1,3,1,5,2002,0,800.0,0,52.3164624932,20.9457099986,9,2979.24,289.13,3347.63,24,904.0,3844,2
13589,1330000.0,88.5,4,1,0,2,4,1,0,2017,0,880.0,0,52.31965,20.97824,9,4343.68,343.07,1530.18,21,238.0,13639,2
10473,784499.0,52.3,3,1,1,2,4,1,5,1977,0,650.0,0,52.23734,21.08353,9,2908.45,164.03,2112.63,11,759.0,10509,6
10672,763140.0,44.24,2,1,1,1,2,1,5,2024,3,0.0,0,52.18888,21.07779,9,3738.79,239.7,6024.74,16,117.0,10708,4
10308,1040000.0,68.32,3,1,1,2,3,1,5,2016,0,905.0,0,52.3317338844,20.972044171,1,5334.35,363.26,967.63,24,196.0,10344,2
10608,930340.0,51.4,2,0,1,7,11,1,5,2025,1,0.0,0,52.1868096699,21.0632892073,9,2721.15,20.61,5264.14,15,369.0,10644,4
12933,3247525.0,108.28,4,0,0,11,15,1,5,2026,1,0.0,0,52.220659,20.9582567,9,1346.06,83.9,272.09,16,695.0,12983,17
9309,2130000.0,109.2,4,1,1,7,7,1,5,2006,0,1733.0,0,52.18126,21.01737,1,337.88,226.16,2077.14,16,875.0,9335,4
8266,585000.0,27.0,1,1,0,1,5,1,5,2018,0,0.0,0,52.19444,20.93583,9,4638.91,18.51,74.93,20,1643.0,8290,16
7654,847000.0,46.0,3,1,1,4,4,1,5,1969,0,770.0,0,52.19040708,21.05955991,4,2605.26,54.58,5085.34,15,195.0,7677,4
5494,498000.0,34.5,1,1,1,2,4,1,5,2000,0,0.0,0,52.3269003891,20.9351834863,1,3931.86,115.22,3535.81,26,872.0,5514,2
9149,1757602.0,66.45,3,0,0,2,8,2,5,2025,1,0.0,0,52.1845036,21.013997,3,526.86,115.76,1903.37,16,713.0,9175,4
10043,770000.0,47.1,3,1,1,2,4,1,5,1976,0,1000.0,1,52.1937389808,20.96480745,9,3263.93,144.55,347.63,17,266.0,10076,16
4503,818500.0,62.0,3,0,1,2,7,1,5,2024,1,0.0,0,52.19512,20.88379,9,5236.32,33.9,120.27,25,228.0,4517,11
12579,830000.0,46.0,2,1,1,4,10,1,5,1977,0,500.0,3,52.24591,20.98675,9,921.91,70.78,1485.35,10,785.0,12624,17
4769,1895000.0,41.4,2,0,0,11,28,1,5,2025,0,0.0,0,52.2343,20.9823,6,438.7,79.99,1035.19,10,1050.0,4784,17
9724,948500.0,59.13,3,0,1,1,7,1,5,2026,1,0.0,0,52.1964004701,20.9520403439,9,4009.69,397.94,945.05,19,719.0,9755,16
10366,685000.0,38.0,2,1,1,6,10,1,5,1970,0,700.0,0,52.17599765,21.00740647,7,1218.19,161.24,1470.68,18,699.0,10402,4
6504,1099999.0,85.0,5,1,1,3,4,1,5,1981,0,0.0,0,52.14863,21.0519,6,298.17,164.52,4735.09,25,996.0,6525,12
10662,700000.0,45.09,2,0,0,3,5,1,5,2026,0,0.0,0,52.2555355,21.0790676,9,2366.78,313.44,1720.66,16,355.0,10698,6
6799,764000.0,61.62,3,1,1,2,11,1,5,1979,0,850.0,0,52.23736,20.89976,4,888.77,139.41,3576.92,23,1368.0,6821,1
3653,890000.0,45.5,3,1,1,3,9,1,5,1964,0,700.0,1,52.2466668,20.9865335,6,948.46,49.58,1406.78,9,773.0,3662,17
10723,919758.0,50.26,2,0,1,9,11,1,5,2025,1,0.0,0,52.1868096699,21.0632892073,9,2721.15,20.61,5264.14,15,369.0,10759,4
2228,557000.0,45.0,2,1,1,5,7,1,5,2003,0,500.0,0,52.3496469,20.9452033,1,6533.98,41.54,2046.8,26,1185.0,2234,2
2797,850000.0,37.5,2,1,1,4,7,1,5,1971,0,400.0,0,52.2340642,21.0797134,7,2817.82,110.24,2550.25,14,462.0,2806,6
5654,514000.0,35.0,2,0,1,2,2,1,5,0,0,0.0,3,52.3102751,21.0620732,9,2160.73,47.51,3786.83,20,225.0,5674,2
3290,1060000.0,46.4,2,1,1,11,13,1,5,2012,0,730.0,0,52.2280849,21.0783609,7,3116.31,229.57,2989.61,13,365.0,3299,6
174,480000.0,26.0,1,1,1,6,14,1,5,1966,0,450.0,1,52.23617,21.03383,9,446.18,127.77,483.22,10,116.0,175,9
3132,797000.0,47.67,2,1,1,1,10,1,5,1966,0,650.0,0,52.2275168198,21.0613235639,4,2400.96,119.36,2256.31,14,271.0,3141,6
13373,729000.0,61.0,3,1,1,4,4,1,5,1980,2,700.0,3,52.1587319,21.0374145,6,307.98,218.61,3515.62,21,455.0,13423,12
6154,459000.0,23.5,1,1,1,1,4,1,5,1978,0,450.0,0,52.24097,21.09161,9,3341.37,395.9,1432.31,15,349.0,6175,6
12948,835000.0,27.0,2,1,1,11,16,1,5,0,3,0.0,1,52.234693,20.990096,9,520.32,62.46,983.65,7,555.0,12998,17
5932,3150000.0,118.02,3,1,0,11,15,2,5,2017,0,1670.63,0,52.25705965,20.9803432351,1,930.65,200.57,555.53,11,566.0,5952,17
3298,720000.0,51.96,3,0,0,1,7,1,5,2025,1,0.0,3,52.20169,20.88795,9,4452.38,375.71,458.5,24,740.0,3307,11
6700,899000.0,46.72,3,1,1,8,14,1,5,2018,0,0.0,0,52.22157,20.9534,9,1434.85,354.7,551.53,14,852.0,6721,17
9465,1099000.0,37.69,2,1,0,9,11,1,5,2020,0,430.0,0,52.23214,21.0267,9,834.55,81.23,184.9,8,46.0,9491,9
5029,876850.0,58.85,3,0,1,1,4,1,5,2024,1,720.0,3,52.25328,21.07449,8,2210.92,129.73,1365.03,14,133.0,5048,6
6877,745000.0,47.5,2,1,1,0,4,1,5,1970,0,552.0,0,52.2733193,20.96319955,7,374.39,224.6,2011.01,19,311.0,6899,3
8171,672000.0,36.84,2,0,0,1,3,1,5,2025,1,450.0,0,52.19908,20.954572,8,3712.89,231.33,811.67,17,375.0,8194,16
456,800000.0,53.22,3,1,1,2,8,2,5,1976,2,950.0,0,52.27477645,21.053830828,4,37.28,85.52,1173.23,18,169.0,459,10
100,1883000.0,78.43,3,0,1,1,4,1,5,2025,1,0.0,0,52.2624102776,20.971615458,9,1005.27,163.25,701.4,15,438.0,100,18
3486,6160000.0,124.46,4,1,0,11,28,1,5,2021,0,2000.0,0,52.23386,20.98969,6,524.72,90.76,893.83,8,634.0,3495,17
5982,459000.0,23.1,1,1,1,0,9,1,5,1965,0,280.0,0,52.2410203,20.94870555,4,300.67,143.39,695.64,15,32.0,6002,17
8952,550000.0,33.03,1,1,0,3,4,1,5,0,0,600.0,3,52.190327,20.9182,1,5388.9,257.27,595.64,20,1587.0,8977,16
9118,675000.0,40.5,2,1,1,0,4,1,5,1961,2,930.0,1,52.1834248955,20.9774302077,1,2753.82,78.44,746.01,18,332.0,9144,16
709,1280000.0,74.0,4,1,1,3,4,1,5,2024,0,0.0,0,52.31881,20.97672,9,4362.82,210.75,1593.58,22,221.0,713,2
9049,730000.0,41.32,2,1,1,3,10,1,5,1965,3,570.0,0,52.19974523,21.00617258,7,367.35,303.86,1888.7,11,651.0,9075,4
13306,650000.0,45.0,1,1,1,1,27,1,5,2023,1,0.0,3,52.2272995,20.9525659,9,1068.46,61.19,457.42,12,289.0,13356,17
4383,795000.0,36.96,2,1,6,4,7,1,5,1956,0,600.0,0,52.2403,20.9942,1,670.86,98.06,1618.69,7,278.0,4395,17
3911,645000.0,31.56,1,1,6,3,4,1,5,1939,3,700.0,3,52.22728,21.02088,1,774.0,158.99,852.37,6,339.0,3920,9
9762,529000.0,28.0,2,1,1,1,3,1,0,1930,0,500.0,0,52.183159,20.969786,1,3271.02,225.93,1223.06,17,543.0,9794,16
8923,850000.0,44.9,2,1,0,1,7,1,5,2001,0,850.0,0,52.24651,21.05468,9,761.96,64.96,554.09,14,70.0,8948,6
4808,950000.0,64.07,2,0,1,1,4,1,5,0,3,0.0,0,52.1489268,21.0332441,9,729.78,50.1,3662.34,22,694.0,4824,12
8798,719999.0,46.17,3,1,1,10,11,1,5,1980,2,0.0,0,52.24098,20.97829,9,1180.9,98.43,1365.22,11,1277.0,8823,17
9175,519990.0,37.4,1,1,1,11,10,1,5,1977,0,700.0,0,52.17197,21.02919,9,174.53,157.93,2940.62,20,811.0,9201,4
13181,559665.9,39.33,2,1,0,4,4,1,5,2002,0,0.0,0,52.155838,21.0032424,1,1787.15,102.61,1558.76,22,336.0,13231,12
11840,699624.0,44.28,2,0,0,5,8,1,5,2026,3,0.0,3,52.3195606653,20.9657936159,9,3990.24,75.65,2093.77,23,838.0,11881,2
4964,1490000.0,56.41,3,1,1,6,12,2,5,2019,0,688.0,0,52.2259983508,20.9560903947,9,949.64,142.69,444.2,13,531.0,4982,17
5652,514000.0,35.0,2,0,1,2,2,1,5,0,0,0.0,0,52.3127422,21.0729753,9,2729.42,410.7,3901.21,22,862.0,5672,2
1581,1175000.0,32.21,2,1,0,3,12,1,5,2020,0,675.0,0,52.23382,20.99213,9,359.98,93.01,886.9,7,524.0,1586,17
3064,670000.0,48.2,3,1,1,1,4,1,5,1964,3,810.0,3,52.2307504,20.9420122,9,914.36,52.03,1084.39,17,308.0,3073,17
1484,1785600.0,72.86,2,1,6,2,4,1,5,1938,2,1000.0,0,52.216508,21.01776,9,190.37,130.5,2027.1,9,184.0,1489,9
6374,537000.0,34.15,1,1,1,3,10,1,5,1984,0,620.0,0,52.247121031,21.0878228155,6,3019.38,246.43,1337.6,14,92.0,6395,6
9779,695000.0,56.0,2,1,1,2,4,1,5,0,0,0.0,0,52.2032596,20.938595,9,3688.69,209.5,330.8,17,1149.0,9811,16
13473,600000.0,32.0,1,1,1,2,2,1,5,0,0,0.0,0,52.2361176,20.8933512,9,1346.69,37.95,3381.25,22,1801.0,13523,1
12049,1595987.1,78.5,3,0,0,2,9,1,5,2025,3,0.0,0,52.1833447957,21.0000100128,9,1299.71,96.2,951.95,16,1537.0,12091,4
3422,800000.0,54.0,3,1,1,6,7,1,5,1963,2,900.0,0,52.2065074703,20.9721603144,2,2407.25,46.38,1149.3,14,203.0,3431,5
5707,799000.0,50.0,2,1,6,0,3,1,5,1960,0,720.0,1,52.2462783939,21.093969947,1,3440.92,238.75,966.41,16,236.0,5727,6
7763,611333.0,40.15,2,0,0,1,7,2,5,2025,3,0.0,0,52.2689367,21.0192611,1,1839.08,166.35,596.82,13,657.0,7786,7
12356,3850000.0,119.0,3,1,6,3,3,1,5,1938,0,1500.0,0,52.2258956,21.0132411,9,535.21,62.46,1316.63,2,660.0,12399,9
4718,749000.0,42.39,2,1,1,3,4,1,5,1964,0,569.0,0,52.26298,21.0406,1,267.76,187.92,762.98,15,474.0,4733,7
10822,720000.0,60.5,3,1,1,7,7,1,5,1976,3,1100.0,3,52.27378,21.062286,9,450.93,44.06,1274.66,17,631.0,10858,10
5847,940000.0,49.0,2,1,1,0,10,1,5,1973,2,690.0,3,52.2326755,21.06878989,4,2287.57,139.57,2160.25,12,952.0,5867,6
1721,545000.0,28.0,2,1,6,0,3,1,5,1962,0,660.0,0,52.25649,21.03212,1,227.1,167.45,482.99,15,185.0,1726,7
6339,835000.0,53.8,3,1,1,1,10,1,5,1980,3,820.0,1,52.29913,21.04581,4,778.27,244.11,2313.17,22,571.0,6360,10
7459,1453947.0,92.08,4,0,1,1,7,1,5,2026,1,0.0,0,52.16933,20.99861,9,1893.81,27.26,860.54,19,53.0,7482,4
6128,1050000.0,48.61,2,1,1,9,16,1,5,1970,0,750.0,3,52.226035,21.0423049,3,1713.16,89.98,1286.5,7,216.0,6149,9
291,649000.0,29.0,2,1,1,1,11,1,5,1967,0,420.0,1,52.2423,20.9773,4,1189.13,68.79,1320.36,12,1343.0,293,17
5726,1650000.0,75.2,3,1,1,7,11,2,5,2000,0,1400.0,0,52.2550566811,20.9852069243,1,673.44,65.14,584.07,11,212.0,5746,9
2010,970000.0,46.34,2,1,1,5,8,1,5,2018,0,650.0,0,52.2350014113,21.0827415952,9,2956.47,116.21,2329.1,16,511.0,2016,6
10271,745000.0,44.0,2,1,1,0,5,1,5,2018,0,650.0,0,52.3092135,20.993588,6,2799.11,240.76,663.23,20,316.0,10307,2
3703,740000.0,40.61,2,1,1,5,5,1,5,2022,0,600.0,0,52.202496,20.943969,1,3589.47,257.06,337.97,18,803.0,3712,16
2367,3990000.0,135.69,5,1,1,1,2,2,5,2018,0,0.0,0,52.1837629363,21.038762291,7,1013.45,455.53,3558.15,19,688.0,2375,4
7647,507660.0,35.97,2,0,1,3,4,1,5,2026,1,0.0,0,52.3076531068,20.9904657043,9,2876.61,255.53,928.37,19,41.0,7670,2
3449,795500.0,47.72,2,1,1,2,4,1,5,2017,0,700.0,0,52.3190489603,21.0666322719,9,3184.75,113.58,4566.58,22,782.0,3458,2
10069,1136000.0,44.0,2,1,0,1,4,2,5,2015,0,800.0,0,52.15811,21.09189,9,3049.73,255.41,7197.13,23,427.0,10102,15
6210,760000.0,49.0,2,1,1,3,4,1,0,2010,0,900.0,0,52.3384142603,20.9369218008,1,5217.72,249.88,3224.96,27,1777.0,6231,2
10199,1099000.0,73.4,2,1,1,0,4,1,5,2000,0,1084.0,1,52.1921569,20.9711299,9,2889.0,173.77,629.69,16,287.0,10232,16
7307,890000.0,81.95,3,1,1,2,3,1,5,2008,0,1380.0,0,52.3225468,21.0562322,3,3401.76,69.48,4017.92,23,1076.0,7329,2
1724,869000.0,67.2,3,1,1,1,2,1,5,2009,0,630.0,0,52.31932,21.0581,9,3069.36,56.71,4076.85,22,698.0,1729,2
13758,864000.0,64.0,3,0,1,2,7,1,5,2025,1,0.0,0,52.27839,21.0243,9,1681.46,110.91,178.83,16,1303.0,13809,10
3379,589900.0,29.5,2,0,0,2,4,1,5,2024,1,0.0,0,52.2492765904,21.0663695362,7,1569.96,134.48,840.63,14,376.0,3388,6
9416,659000.0,30.0,2,1,1,1,3,1,5,1956,0,600.0,0,52.202,21.01634,9,384.53,253.36,2627.07,11,397.0,9442,4
7665,1790000.0,72.0,3,1,0,10,17,1,5,2010,0,1100.0,0,52.2301481,20.9696105,6,260.36,102.23,805.71,11,396.0,7688,17
2999,1050000.0,48.7,3,1,0,3,4,1,5,2018,0,850.0,0,52.19776,20.951056,3,3914.12,241.69,1016.91,18,631.0,3008,16
9856,621242.0,36.4,2,0,1,0,8,1,5,2025,1,0.0,0,52.316135,20.967663,9,3790.98,111.21,2137.67,21,640.0,9888,2
8146,1126000.0,43.5,2,1,0,2,7,2,5,2018,0,510.0,0,52.2604648682,20.9683979999,0,1256.56,82.05,551.29,16,662.0,8169,18
1599,695000.0,46.0,2,1,1,4,6,1,5,2005,3,711.0,0,52.1921033,20.9014748,1,5240.95,113.2,1223.02,22,475.0,1604,11
5520,498750.0,37.5,2,1,1,4,4,1,5,1970,2,410.0,0,52.29728,21.02698,9,364.36,163.85,1017.07,19,458.0,5540,10
4405,1121523.0,58.11,3,0,1,0,3,1,5,2025,1,0.0,0,52.1441,21.02709,9,1372.08,133.91,3028.71,21,692.0,4417,12
32,477000.0,30.0,1,1,6,3,3,1,1,1939,0,270.0,0,52.2081879,20.9010077,1,3489.51,33.84,817.61,21,151.0,32,16
812,999000.0,66.08,3,1,1,5,7,1,2,1988,3,1149.0,0,52.1463349,21.0482521,9,257.69,223.74,4394.55,25,651.0,816,12
10157,800000.0,37.0,2,1,0,5,6,1,5,1961,0,500.0,0,52.2439638,21.0012533,1,40.77,71.99,1788.65,5,284.0,10190,9
13828,830000.0,48.0,2,1,1,9,9,1,5,1962,2,1095.0,3,52.262527,20.98155,9,743.74,77.56,726.3,12,613.0,13879,18
12907,957145.0,59.45,3,0,1,8,11,1,5,2025,1,0.0,0,52.276398871,21.0118016526,9,1960.36,186.1,737.73,15,881.0,12957,7
5845,558620.0,32.86,1,0,1,3,8,1,5,2025,1,0.0,0,52.276398871,21.0118016526,9,1960.36,186.1,737.73,15,881.0,5865,7
12553,871444.0,63.61,3,0,0,0,5,1,5,2024,1,400.0,0,52.286035871,21.0282823461,6,805.44,255.18,1057.97,19,452.0,12598,10
2237,1150000.0,70.08,3,0,1,1,4,1,5,2024,1,0.0,0,52.302560856,20.929446179,9,1201.42,414.39,4907.19,19,305.0,2243,3
1483,2580000.0,97.0,3,1,0,11,23,1,5,2009,0,2145.0,0,52.2335,20.9874,9,452.5,251.33,885.48,9,782.0,1488,17
11403,1765246.0,74.17,2,1,1,0,3,1,5,2006,3,0.0,3,52.19554,20.98816,9,1665.96,208.75,572.53,14,362.0,11443,4
6015,759000.0,48.0,3,1,1,0,4,1,5,1970,0,600.0,0,52.28932964,20.93979348,9,299.28,254.41,4307.73,20,663.0,6035,3
1218,599999.0,41.6,2,1,1,0,5,1,2,2014,0,490.0,0,52.3140382495,21.0590067517,1,2511.8,151.61,3820.41,21,115.0,1223,2
4415,690000.0,45.51,2,1,1,3,4,1,2,2010,0,0.0,0,52.3320224,20.9357309,1,4502.23,47.22,3419.12,25,1187.0,4427,2
8082,1759000.0,108.4,4,1,0,5,14,1,5,2005,0,1300.0,0,52.18099675,21.0280128,1,234.92,151.02,2802.95,16,800.0,8105,4
103,760000.0,50.41,3,1,1,2,2,1,2,2009,0,420.0,0,52.3219606834,21.073254646,0,3649.0,32.8,4918.59,24,1316.0,103,2
3070,1069000.0,90.8,4,1,1,4,13,1,5,1979,2,1300.0,1,52.2819253,20.9725334,4,997.02,21.85,2820.98,16,56.0,3079,3
4329,689000.0,47.0,3,1,1,3,4,1,5,1969,0,700.0,1,52.29755,21.03796,1,666.69,145.68,1753.85,23,76.0,4341,10
6182,1460000.0,60.75,3,0,1,0,7,1,5,2025,1,0.0,0,52.2624102776,20.971615458,9,1005.27,163.25,701.4,15,438.0,6203,18
12854,2366575.0,108.28,4,0,1,11,16,1,5,2026,1,0.0,0,52.2220446,20.9567576,6,1258.95,143.55,318.66,14,877.0,12902,17
5959,1486140.0,42.64,1,0,1,3,9,1,3,2025,1,0.0,0,52.2291414924,21.0004697072,9,396.79,21.31,735.78,4,514.0,5979,17
1112,599000.0,39.0,2,1,1,4,4,1,5,1973,0,650.0,0,52.2665,20.955,9,1175.83,226.82,1650.36,19,280.0,1117,3
3614,895000.0,50.62,3,1,6,2,4,1,0,1936,0,0.0,0,52.2082567173,20.9142016238,1,3384.45,40.35,230.57,19,81.0,3623,16
8277,559000.0,46.99,2,0,1,2,2,1,5,2025,1,0.0,0,52.3333506423,21.0196942181,9,4396.75,111.35,2285.98,25,571.0,8301,2
4650,1593000.0,108.56,4,0,0,1,6,1,5,2026,1,700.0,0,52.22802,20.88509,8,2227.58,175.57,2491.32,23,2311.19,4665,1
1434,780000.0,55.79,3,1,1,2,4,1,5,1969,0,990.0,1,52.19199,21.05852,4,2616.75,114.31,5058.56,14,321.0,1439,4
5814,6160770.0,124.0,4,1,0,11,28,1,5,2021,0,3500.0,0,52.2340315,20.9895712,9,535.94,92.87,913.69,8,628.0,5834,17
12278,1200000.0,67.0,3,1,6,3,4,1,5,1950,3,960.0,0,52.29332,20.92866,1,173.03,79.18,5096.59,22,1157.0,12320,3
10192,639000.0,37.0,2,1,1,10,10,1,5,0,0,650.0,0,52.24984,21.02823,4,648.79,176.72,1017.7,11,205.0,10225,7
6881,745000.0,45.0,2,1,1,5,10,1,5,1972,0,560.0,1,52.27057,20.9655,4,403.5,228.56,1672.67,16,268.0,6903,18
4891,3499000.0,106.6,3,1,1,4,7,1,5,0,0,2025.0,0,52.23741,21.00144,1,389.26,32.07,1464.66,7,32.0,4908,9
11116,1990000.0,78.0,3,1,6,2,4,2,5,1898,2,1500.0,0,52.228086,21.00845,1,287.81,204.41,1209.95,3,876.0,11156,9
5583,1790000.0,84.0,3,1,0,0,2,1,5,2004,0,0.0,0,52.2096,20.9568,1,2540.34,279.41,790.65,15,192.0,5603,5
2949,970000.0,72.0,3,1,0,0,6,1,5,2007,0,950.0,0,52.2558273367,20.9158039246,6,1803.86,108.03,3126.87,23,873.0,2958,1
4348,615000.0,32.7,2,1,6,5,5,1,5,0,1,0.0,0,52.25643,21.04409,1,540.09,208.5,338.83,14,636.0,4360,7
3669,747000.0,34.0,2,1,6,1,6,1,5,1955,0,500.0,0,52.21739,20.97525,1,1433.68,110.64,690.79,11,623.0,3678,5
13417,1100000.0,60.0,2,1,1,0,8,1,5,1992,1,650.0,0,52.1965,21.03859,1,1632.25,115.1,3961.11,15,142.0,13467,4
2311,440000.0,34.3,1,1,1,0,3,1,5,1960,2,640.0,1,52.19247,20.89336,1,5311.83,99.44,712.41,23,328.0,2318,11
9579,850000.0,43.0,2,1,0,0,4,1,5,2017,2,0.0,0,52.1654,21.07332,1,2548.06,233.47,5880.2,24,422.0,9605,15
13691,5280000.0,167.0,5,1,6,3,4,1,5,1910,1,0.0,3,52.2332679,21.0239032,1,607.22,136.99,269.15,5,72.0,13741,9
5548,905000.0,46.96,2,1,0,4,4,2,5,2024,1,0.0,0,52.1567031801,21.0855128687,0,2608.7,261.13,6791.67,23,609.0,5568,15
1624,995000.0,44.8,2,1,6,3,8,2,5,2003,3,830.0,0,52.230444,20.993212,9,383.51,26.58,528.62,5,621.0,1629,17
10837,558512.0,41.68,2,0,0,0,3,1,3,2026,1,0.0,0,52.1549593087,21.1932789401,9,9070.02,272.85,1427.56,26,1891.0,10873,13
8148,1146955.0,60.05,3,0,0,2,5,1,5,2024,1,0.0,3,52.260627,20.970185,9,1214.24,158.58,521.53,16,630.0,8171,18
1079,1055408.0,61.85,3,0,1,1,3,1,5,2025,1,0.0,0,52.2067295573,21.0743443712,9,4187.69,45.83,4351.01,15,625.0,1084,4
12369,460000.0,28.3,1,1,1,0,9,1,5,1973,0,600.0,1,52.19679,20.97281,4,2667.98,376.71,469.44,15,194.0,12412,5
12118,1003220.22,70.58,4,0,1,2,4,1,5,0,3,0.0,0,52.2566092,21.1564018,0,7060.45,56.07,112.2,20,521.0,12160,8
7614,740000.0,49.75,2,1,1,1,8,1,5,1980,0,0.0,3,52.2351949,20.9070047,9,551.14,411.67,3265.74,22,943.0,7637,1
11624,420000.0,19.0,1,1,1,1,10,1,5,1969,0,500.0,1,52.2301023,21.0525867608,6,1786.09,125.22,1718.06,9,240.0,11665,6
3888,999000.0,52.27,3,1,1,0,9,1,5,1961,0,663.0,1,52.2472453,20.9904219263,6,708.35,58.68,1303.36,10,500.0,3897,9
3324,799000.0,28.0,1,1,6,0,4,2,5,1937,0,320.0,0,52.2213014878,21.0217097911,1,439.68,210.76,1436.04,5,75.0,3333,9
