OBJECTID,price,m2,rooms_number,market,building_type,floor_no,building_floor,windows_type,heating,build_year,construction,rent,building_ownership,latitude,longitude,building_material,metro_distance,bust_tram_distance,rail_distance,centre_travel_time,park_distance,uniqueID,district_numerical,is_duplicate,labels,geometry
11283,4600000.0,188.06,5,0,1,0,1,1,5,2024,1,0.0,0,52.15747,21.06627,1,1599.16,426.33,5478.72,27,525.0,11323,15,False,1,POINT (21.06627 52.15747)
307,685000.0,46.0,2,1,0,1,4,1,5,2008,0,500.0,0,52.1920796,20.9014919,1,5243.38,111.39,1225.08,22,477.0,309,11,False,1,POINT (20.9014919 52.1920796)
12569,699999.0,48.0,3,1,1,3,4,1,5,1966,3,0.0,0,52.28773115,20.9403717817,9,161.74,178.44,4135.4,22,697.0,12614,3,False,1,POINT (20.9403717817 52.28773115)
11807,640000.0,34.56,2,1,1,2,10,1,5,1962,2,550.0,0,52.24202,21.07352,9,2106.56,74.57,1673.39,11,269.0,11848,6,False,0,POINT (21.07352 52.24202)
6213,715500.0,45.13,2,1,0,0,4,1,5,2009,0,740.0,0,52.344137915,20.938786461,1,5864.5,373.85,2733.03,29,1893.0,6234,2,False,1,POINT (20.938786461 52.344137915)
3414,689000.0,51.02,3,1,1,1,10,2,5,1972,0,570.0,0,52.2682465,20.9582809,4,926.61,16.33,1652.93,19,10.0,3423,3,False,0,POINT (20.9582809 52.2682465)
1320,880000.0,64.9,3,1,1,3,10,1,5,1978,2,1000.0,3,52.16510932,21.0291273,4,291.74,123.74,2858.79,19,132.0,1325,12,False,0,POINT (21.0291273 52.16510932)
10455,780000.0,54.5,4,1,1,4,4,1,5,1969,0,0.0,3,52.2950806,21.0388691,6,593.55,172.41,1788.21,21,281.0,10491,10,False,0,POINT (21.0388691 52.2950806)
4120,1280000.0,89.33,3,1,6,0,4,2,5,1928,1,1000.0,0,52.25414,21.03606,1,48.27,47.91,300.88,11,269.0,4132,7,False,0,POINT (21.03606 52.25414)
2337,918900.0,43.5,2,1,6,1,3,1,5,1948,0,817.0,1,52.26754,20.9774467,1,454.14,91.74,1298.57,15,28.0,2344,18,False,0,POINT (20.9774467 52.26754)
3399,1999000.0,72.0,4,1,0,0,2,2,5,2018,0,996.0,0,52.1834293792,21.0410109314,9,1152.51,299.82,3707.27,18,817.0,3408,4,False,0,POINT (21.0410109314 52.1834293792)
6222,369000.0,13.6,1,1,6,1,3,1,5,1933,0,350.0,0,52.202409,21.04514,1,2256.38,113.07,3662.15,13,325.0,6243,4,False,1,POINT (21.04514 52.202409)
6104,2300000.0,117.0,3,1,0,4,6,1,5,2015,0,1000.0,3,52.225448,20.948423,9,1415.07,247.89,807.21,14,333.0,6125,17,False,0,POINT (20.948423 52.225448)
1542,620000.0,37.4,2,1,1,3,4,1,5,1971,2,600.0,0,52.19757,20.97635,9,2417.8,215.19,541.99,17,435.0,1547,5,False,0,POINT (20.97635 52.19757)
5311,1299000.0,83.12,3,1,6,1,4,1,5,1916,0,1000.0,0,52.257787,21.038995,1,338.99,108.18,192.18,13,265.0,5331,7,False,0,POINT (21.038995 52.257787)
3849,1050000.0,60.0,3,1,0,3,7,1,5,2022,0,0.0,0,52.2047588,20.8827797,9,4294.59,107.35,475.71,24,1161.0,3858,11,False,1,POINT (20.8827797 52.2047588)
13169,855000.0,31.57,1,1,1,1,10,1,3,1980,0,524.0,0,52.166088,21.006868,4,1437.81,431.82,1335.32,19,63.0,13219,12,False,1,POINT (21.006868 52.166088)
6855,580000.0,50.7,2,1,1,7,19,1,5,1983,2,850.0,1,52.24361,21.09007,4,3199.23,160.2,1339.56,16,467.0,6877,6,False,0,POINT (21.09007 52.24361)
206,738000.0,45.5,2,1,1,4,6,1,5,2000,3,809.0,3,52.2500523,21.0863546,7,2934.84,80.21,1405.48,15,76.0,207,6,False,0,POINT (21.0863546 52.2500523)
5313,1130000.0,55.82,2,1,6,3,5,1,2,1935,0,508.0,0,52.2305289,21.0401314122,1,1199.48,274.81,891.43,9,0.0,5333,9,False,0,POINT (21.0401314122 52.2305289)
2687,1669000.0,87.85,3,1,6,2,4,2,5,1928,0,1500.0,0,52.2125131292,21.0213189515,1,688.93,16.55,2393.28,6,374.0,2695,4,False,0,POINT (21.0213189515 52.2125131292)
12571,499000.0,34.58,1,1,1,2,6,1,5,2000,0,612.0,0,52.1877216,20.8934478,3,5823.56,212.09,1107.97,23,667.0,12616,11,False,1,POINT (20.8934478 52.1877216)
2262,1700000.0,71.26,3,1,0,1,5,1,5,2003,0,1000.0,0,52.2111617,21.047332,1,2279.3,78.27,2823.11,11,207.0,2268,4,False,0,POINT (21.047332 52.2111617)
11325,718000.0,44.9,3,1,1,2,3,1,5,1963,2,750.0,0,52.2720525,20.9500262,1,851.54,87.85,2333.81,20,302.0,11365,3,False,0,POINT (20.9500262 52.2720525)
2185,1650000.0,76.59,3,1,0,2,4,2,5,2009,0,710.0,0,52.1598843808,21.0663488461,0,1777.03,399.35,5444.51,28,259.0,2191,15,False,1,POINT (21.0663488461 52.1598843808)
12953,429000.0,20.1,1,1,1,0,5,1,5,1960,2,315.0,3,52.1857224083,21.0186651646,6,369.87,81.81,2246.79,14,393.0,13003,4,False,0,POINT (21.0186651646 52.1857224083)
10343,799000.0,72.0,4,1,1,3,3,1,0,2024,0,750.0,0,52.132,20.98279,9,4398.5,138.21,703.99,25,1030.0,10379,12,False,1,POINT (20.98279 52.132)
10524,1160000.0,60.42,3,1,1,6,10,2,5,2010,0,1150.0,0,52.230434,20.93538,1,1066.09,421.61,1534.05,21,759.0,10560,17,False,0,POINT (20.93538 52.230434)
10453,1359000.0,75.5,3,1,1,3,4,1,5,2003,0,800.0,0,52.1312819703,21.0666191847,9,30.45,51.28,5167.67,27,772.0,10489,12,False,1,POINT (21.0666191847 52.1312819703)
1558,1090000.0,92.0,3,1,1,2,3,1,5,2008,0,1170.0,0,52.3111,21.06518,0,2321.88,115.64,3824.76,23,361.0,1563,2,False,1,POINT (21.06518 52.3111)
7160,1330000.0,69.65,3,1,0,10,11,1,5,2013,0,700.0,0,52.1757858314,20.9954892759,9,1952.94,39.4,761.36,17,729.0,7182,4,False,0,POINT (20.9954892759 52.1757858314)
1001,575000.0,36.0,2,1,6,3,4,1,5,1955,0,480.0,0,52.2626423,21.0283922,1,943.99,155.06,707.62,14,178.0,1005,7,False,0,POINT (21.0283922 52.2626423)
3761,1250000.0,72.0,3,1,1,1,5,1,5,2000,0,1000.0,1,52.1328320018,21.0560053561,1,549.61,129.25,4460.23,27,660.0,3770,12,False,1,POINT (21.0560053561 52.1328320018)
8439,660000.0,37.5,2,1,1,3,3,1,5,1963,0,750.0,0,52.2395964,20.9474251,6,138.75,75.55,749.47,16,106.0,8464,17,False,0,POINT (20.9474251 52.2395964)
11192,640000.0,45.8,2,1,1,4,10,1,5,1977,2,750.0,1,52.2729387,21.046242,4,498.34,50.91,1032.18,16,196.0,11232,10,False,0,POINT (21.046242 52.2729387)
12730,599000.0,43.5,2,1,1,2,4,1,5,1999,0,690.0,0,52.33088,20.93493,9,4370.32,183.7,3483.32,25,1064.0,12775,2,False,1,POINT (20.93493 52.33088)
7210,2290000.0,180.0,5,1,1,4,4,2,5,2000,2,0.0,0,52.12978,21.07299,1,459.72,266.41,5594.76,29,658.0,7232,12,False,1,POINT (21.07299 52.12978)
8725,1142733.0,71.87,4,0,0,1,2,1,5,2026,1,0.0,0,52.3011963276,20.9371307964,9,1193.25,100.09,4451.24,19,304.0,8750,3,False,1,POINT (20.9371307964 52.3011963276)
11627,1250000.0,71.0,3,1,1,0,3,1,5,1955,3,0.0,3,52.19306365,21.01470776,9,271.1,29.3,2336.91,11,506.0,11668,4,False,0,POINT (21.01470776 52.19306365)
2040,2999000.0,107.28,4,1,0,3,6,2,5,2024,0,0.0,0,52.1886682832,20.9897088157,1,1812.92,41.11,817.56,15,1072.0,2046,4,False,0,POINT (20.9897088157 52.1886682832)
11429,2050000.0,50.0,2,1,0,8,14,1,5,2020,0,700.0,0,52.2337168,20.9849475,9,390.4,84.97,953.77,8,911.0,11469,17,False,0,POINT (20.9849475 52.2337168)
1703,935000.0,52.6,3,1,1,2,10,1,5,1973,0,0.0,0,52.23791,20.98579,9,856.01,177.61,1387.35,10,729.0,1708,17,False,0,POINT (20.98579 52.23791)
4735,650000.0,42.0,2,1,1,0,4,1,5,2009,0,307.0,0,52.2088123457,20.894142638,1,3560.18,51.98,452.62,20,601.0,4750,16,False,1,POINT (20.894142638 52.2088123457)
1538,2900000.0,100.3,3,1,0,6,7,2,5,2011,0,0.0,0,52.19186,21.02516,9,592.04,128.75,2909.12,13,102.0,1543,4,False,0,POINT (21.02516 52.19186)
2737,798500.0,39.5,2,1,1,6,9,1,5,1980,0,600.0,0,52.2389030027,20.9407831958,4,96.3,90.41,1200.37,16,547.0,2745,17,False,0,POINT (20.9407831958 52.2389030027)
6895,815000.0,47.7,2,1,1,1,10,1,5,1967,0,990.0,0,52.22267,20.98469,4,798.54,129.46,255.0,9,624.0,6917,5,False,0,POINT (20.98469 52.22267)
9311,1133170.0,67.05,3,0,0,1,9,1,5,2025,1,0.0,0,52.18285,20.99932,9,1367.72,157.58,888.69,16,1494.0,9337,4,False,0,POINT (20.99932 52.18285)
750,594880.0,35.2,2,1,1,4,8,1,5,2005,0,0.0,0,52.3197416184,20.9576321915,3,3680.85,205.13,2479.52,22,1324.0,754,2,False,1,POINT (20.9576321915 52.3197416184)
1013,660000.0,41.3,2,1,1,2,4,1,5,1972,0,600.0,0,52.18262395,21.0580224046,9,2292.49,97.18,4860.58,16,448.0,1017,4,False,0,POINT (21.0580224046 52.18262395)
3309,1053000.0,62.5,3,1,1,2,7,1,5,1994,0,840.0,0,52.2593298105,21.0434486641,9,431.99,99.73,466.56,14,486.0,3318,7,False,0,POINT (21.0434486641 52.2593298105)
13374,650000.0,37.2,2,1,1,2,4,1,5,1973,0,0.0,1,52.1932872622,20.9723186492,4,2776.14,46.15,555.25,15,193.0,13424,16,False,0,POINT (20.9723186492 52.1932872622)
6331,579000.0,28.0,1,1,1,3,3,1,5,1961,0,0.0,0,52.2507,20.98637,9,929.57,22.47,980.51,11,475.0,6352,9,False,0,POINT (20.98637 52.2507)
2767,699000.0,37.5,2,1,1,1,3,1,5,2017,3,0.0,3,52.23283,20.91537,9,668.5,115.21,2918.02,21,315.0,2775,1,False,1,POINT (20.91537 52.23283)
4967,990000.0,74.0,3,1,1,0,1,1,2,2000,0,0.0,0,52.18815,21.14822,9,8142.32,340.76,2266.09,21,175.0,4985,13,False,1,POINT (21.14822 52.18815)
8694,859000.0,64.0,4,1,1,4,10,1,5,1973,2,0.0,1,52.17548,21.05516,9,1965.21,288.68,4688.02,21,528.0,8719,4,False,1,POINT (21.05516 52.17548)
1990,515000.0,44.0,2,1,1,3,3,1,5,0,2,550.0,1,52.3149228965,20.9617219216,9,3416.99,27.84,2533.25,19,1058.0,1996,2,False,1,POINT (20.9617219216 52.3149228965)
3486,6160000.0,124.46,4,1,0,11,28,1,5,2021,0,2000.0,0,52.23386,20.98969,6,524.72,90.76,893.83,8,634.0,3495,17,False,0,POINT (20.98969 52.23386)
1210,2099000.0,93.0,3,1,0,1,3,0,5,2004,0,0.0,0,52.20671,21.01725,1,604.23,258.59,2780.5,9,151.0,1215,4,False,0,POINT (21.01725 52.20671)
4280,499000.0,27.0,1,1,1,1,4,1,5,1960,0,450.0,0,52.2897447694,20.9342088391,3,247.99,38.97,4553.43,20,970.0,4292,3,False,1,POINT (20.9342088391 52.2897447694)
10577,729900.0,56.4,2,1,1,1,6,1,5,2000,2,660.0,0,52.19192,20.89829,9,5298.38,185.41,1033.07,23,359.0,10613,11,False,1,POINT (20.89829 52.19192)
4992,2999999.0,80.0,3,1,0,7,8,2,5,2022,0,0.0,0,52.2255472019,21.0372666034,9,1602.43,85.01,1095.49,8,187.0,5010,9,False,0,POINT (21.0372666034 52.2255472019)
8952,550000.0,33.03,1,1,0,3,4,1,5,0,0,600.0,3,52.190327,20.9182,1,5388.9,257.27,595.64,20,1587.0,8977,16,False,1,POINT (20.9182 52.190327)
718,989000.0,56.0,2,1,0,4,14,1,5,2011,0,0.0,0,52.22939,21.1072,9,4736.61,35.29,2110.81,17,1083.0,722,6,False,1,POINT (21.1072 52.22939)
5626,749000.0,47.68,3,1,1,2,4,1,5,1965,2,500.0,0,52.23167,21.0648,9,2169.81,79.89,2034.28,12,709.0,5646,6,False,0,POINT (21.0648 52.23167)
11024,1198134.0,46.62,2,1,0,2,22,1,5,2009,0,850.0,0,52.2335231,20.9876509,6,465.64,234.33,883.21,8,767.0,11062,17,False,0,POINT (20.9876509 52.2335231)
5187,696000.0,47.5,2,1,1,3,4,1,5,2001,0,650.0,0,52.3345615,20.9362467761,6,4786.76,147.84,3378.89,26,1409.0,5206,2,False,1,POINT (20.9362467761 52.3345615)
11801,2300000.0,72.0,1,1,1,4,14,1,5,2010,3,920.0,0,52.23555,21.00629,1,83.56,93.24,1483.26,5,231.0,11842,9,False,0,POINT (21.00629 52.23555)
7093,949000.0,60.0,2,1,1,2,6,1,5,2011,0,0.0,0,52.18729,21.00439,9,861.39,187.25,1422.17,15,1215.0,7115,4,False,0,POINT (21.00439 52.18729)
11895,936000.0,48.0,2,1,1,2,15,1,5,1970,3,0.0,0,52.23347,20.99398,4,228.59,156.66,867.71,7,496.0,11936,17,False,0,POINT (20.99398 52.23347)
56,1550000.0,84.7,3,1,0,5,7,1,5,2010,2,1130.0,0,52.18008135,21.05606021,1,2140.29,124.47,4719.36,22,724.0,56,4,False,0,POINT (21.05606021 52.18008135)
5317,929000.0,58.03,3,1,1,4,5,1,5,2022,3,0.0,3,52.23885,21.13797,1,6507.89,58.12,255.24,18,509.0,5337,13,False,1,POINT (21.13797 52.23885)
8907,685000.0,28.24,1,1,0,1,6,1,5,2019,0,0.0,0,52.2225,20.9434,3,1819.67,391.12,950.32,15,722.0,8932,17,False,0,POINT (20.9434 52.2225)
12738,4500000.0,238.79,5,1,0,2,3,2,5,0,0,0.0,0,52.26715,20.97417,1,481.14,142.09,1233.88,14,18.0,12784,18,False,0,POINT (20.97417 52.26715)
2905,990000.0,53.59,2,1,1,5,5,1,5,2014,0,850.0,0,52.2602,20.92022,0,2282.32,192.06,3059.25,23,641.0,2914,1,False,1,POINT (20.92022 52.2602)
12576,1340000.0,46.83,2,1,1,3,6,2,5,1912,0,720.0,0,52.23587,21.02137,9,300.57,193.84,502.67,8,101.0,12621,9,False,0,POINT (21.02137 52.23587)
7083,825000.0,40.84,2,1,0,5,7,1,5,2018,0,610.0,0,52.22980855,20.93331927,9,1157.23,491.31,1673.42,18,810.0,7105,17,False,0,POINT (20.93331927 52.22980855)
3615,1100000.0,36.0,2,1,1,2,4,1,5,1960,0,550.0,3,52.2482419596,21.00596634,9,466.71,89.54,1522.62,8,75.0,3624,9,False,0,POINT (21.00596634 52.2482419596)
8271,888000.0,44.66,2,1,0,1,5,1,5,2021,0,480.0,0,52.2404150424,21.1086845398,1,4502.75,39.22,1046.51,17,162.0,8295,6,False,1,POINT (21.1086845398 52.2404150424)
5178,692415.0,51.29,3,1,5,3,4,1,5,2024,1,0.0,0,52.27193905,21.056355204,1,301.34,170.84,904.81,17,269.0,5197,10,False,0,POINT (21.056355204 52.27193905)
6813,949000.0,43.39,2,1,1,3,5,1,3,1961,0,700.0,0,52.237897,21.02588,9,362.8,65.6,488.87,8,181.0,6835,9,False,0,POINT (21.02588 52.237897)
940,760000.0,44.47,2,1,1,4,5,1,5,0,2,675.0,0,52.21654,20.97917,9,1467.28,64.93,974.77,10,340.0,944,5,False,0,POINT (20.97917 52.21654)
13693,505824.0,38.32,2,0,1,1,5,1,5,2025,1,0.0,0,52.27398,21.11901,9,3996.98,121.39,2687.46,24,2518.96,13743,8,False,1,POINT (21.11901 52.27398)
9482,680000.0,53.0,3,1,1,4,4,1,5,1977,2,650.0,1,52.1722753865,21.066525217,4,2727.81,54.35,5461.33,19,944.0,9508,15,False,1,POINT (21.066525217 52.1722753865)
4964,1490000.0,56.41,3,1,1,6,12,2,5,2019,0,688.0,0,52.2259983508,20.9560903947,9,949.64,142.69,444.2,13,531.0,4982,17,False,0,POINT (20.9560903947 52.2259983508)
2415,620000.0,34.5,2,1,1,5,12,1,5,1970,0,750.0,0,52.28176,20.96389,9,594.46,257.27,2908.85,18,616.0,2423,3,False,0,POINT (20.96389 52.28176)
5644,1365000.0,96.0,3,1,5,1,1,1,2,1993,3,0.0,0,52.2409067,20.9113297,9,191.08,97.66,3218.06,21,548.0,5664,1,False,1,POINT (20.9113297 52.2409067)
11932,450000.0,24.0,1,1,1,0,6,1,5,2006,0,360.0,3,52.1379651,21.0405157785,6,1106.7,329.88,3543.23,26,27.0,11974,12,False,1,POINT (21.0405157785 52.1379651)
13447,636000.0,47.0,3,1,1,3,10,1,5,0,2,0.0,1,52.29444,21.01897,9,503.73,187.35,432.09,19,944.0,13497,10,False,0,POINT (21.01897 52.29444)
10877,696623.25,45.33,2,0,1,2,5,1,5,2025,3,0.0,0,52.19048,20.9461,9,4590.73,259.74,831.47,19,1250.0,10913,16,False,0,POINT (20.9461 52.19048)
8964,1126025.0,73.0,3,1,0,0,8,1,5,2009,3,1200.0,0,52.243873,20.90976,9,532.0,230.63,3361.81,22,397.0,8989,1,False,1,POINT (20.90976 52.243873)
4521,419000.0,20.1,1,1,6,0,6,1,5,1964,0,315.0,0,52.1870152324,21.0173239709,1,218.18,73.47,2203.58,15,367.0,4536,4,False,0,POINT (21.0173239709 52.1870152324)
3198,749000.0,50.0,2,1,1,11,12,1,5,0,0,600.0,1,52.2274273129,20.9027317955,9,1428.64,81.2,2501.05,22,1105.0,3207,1,False,1,POINT (20.9027317955 52.2274273129)
3262,698000.0,37.5,1,1,1,1,2,1,5,1935,0,0.0,0,52.2468058125,20.9507921848,1,924.38,152.96,556.92,17,396.0,3271,17,False,0,POINT (20.9507921848 52.2468058125)
12695,899000.0,39.5,2,1,1,10,15,1,5,0,0,750.0,0,52.23463,20.99604,9,159.36,132.68,1030.86,6,334.0,12740,17,False,0,POINT (20.99604 52.23463)
3343,2300000.0,123.19,4,0,0,0,1,0,3,2024,1,0.0,0,52.1983734,20.9219519,8,4523.22,147.79,978.44,18,1019.0,3352,16,False,1,POINT (20.9219519 52.1983734)
10279,441945.0,25.62,1,0,1,3,5,1,5,2025,1,0.0,0,52.27364078,21.12073973,9,4120.69,216.19,2810.03,24,2398.65,10315,8,False,1,POINT (21.12073973 52.27364078)
11971,649990.0,46.6,2,1,1,5,11,1,5,1975,2,650.0,1,52.24757,21.05616,9,858.22,100.78,463.83,11,196.0,12013,6,False,0,POINT (21.05616 52.24757)
1675,999000.0,47.85,2,1,0,8,8,2,5,2016,0,907.0,0,52.17714,20.99276,9,2080.6,71.18,521.7,18,915.0,1680,4,False,0,POINT (20.99276 52.17714)
13925,1300000.0,57.0,2,1,1,0,4,1,5,2000,3,1100.0,3,52.23793915,21.02715184,9,289.53,42.5,477.8,8,242.0,13976,9,False,0,POINT (21.02715184 52.23793915)
12069,1300000.0,49.4,2,1,0,3,4,1,5,2012,0,640.0,0,52.208071,21.063025,9,3405.23,198.03,3711.16,14,284.0,12111,4,False,1,POINT (21.063025 52.208071)
4049,495000.0,18.44,1,1,0,3,22,1,5,2022,0,291.0,3,52.22744,20.95558,9,881.41,74.0,308.52,14,382.0,4061,17,False,0,POINT (20.95558 52.22744)
9701,620000.0,38.8,2,1,1,2,3,1,0,2000,0,546.0,0,52.28846,21.08347,9,1544.7,215.18,1195.12,23,675.0,9732,10,False,1,POINT (21.08347 52.28846)
12888,819000.0,32.22,2,1,0,6,6,1,5,2024,1,0.0,0,52.22472,20.97489,9,723.1,363.09,692.14,8,974.0,12936,17,False,0,POINT (20.97489 52.22472)
12788,815340.0,38.1,2,1,1,2,8,1,5,2024,0,750.0,0,52.2219065,20.9288222,6,2033.7,143.7,1525.73,15,476.0,12835,17,False,0,POINT (20.9288222 52.2219065)
7170,590000.0,35.2,1,1,1,3,3,1,5,1996,2,600.0,1,52.26922,20.93616,1,1662.07,201.74,2863.29,22,554.0,7192,3,False,1,POINT (20.93616 52.26922)
4914,1886000.0,92.0,3,1,6,4,4,1,5,1938,1,1500.0,0,52.23607,21.05804,1,1497.2,128.09,1361.6,9,375.0,4931,6,False,0,POINT (21.05804 52.23607)
9161,580000.0,27.1,1,1,1,2,10,1,5,1990,0,450.0,0,52.1875,21.0601,4,2530.11,217.84,5059.95,17,148.0,9187,4,False,0,POINT (21.0601 52.1875)
2937,890000.0,52.85,2,1,1,2,10,1,5,1990,0,865.0,0,52.13529905,21.07253578,9,600.0,76.07,5617.77,28,195.0,2946,12,False,1,POINT (21.07253578 52.13529905)
12712,1430000.0,71.0,3,1,0,3,6,1,5,0,0,0.0,0,52.1750919,21.0008839,9,1652.59,57.14,1106.63,17,647.0,12757,4,False,0,POINT (21.0008839 52.1750919)
9772,575627.0,44.45,3,0,1,5,5,1,5,2025,3,0.0,0,52.274,21.11749,9,3896.12,58.62,2584.75,23,2609.31,9804,8,False,1,POINT (21.11749 52.274)
10824,1295000.0,68.0,3,1,0,0,8,1,5,2014,3,800.0,0,52.19878,21.0464,2,2222.71,68.04,4072.48,14,330.0,10860,4,False,0,POINT (21.0464 52.19878)
4325,885000.0,56.2,3,1,1,7,10,1,5,1966,0,900.0,0,52.22784,21.06224,9,2403.05,68.81,2259.34,12,341.0,4337,6,False,0,POINT (21.06224 52.22784)
797,1079000.0,62.9,2,1,1,7,9,1,5,2008,0,980.0,0,52.1864669,21.0626493,0,2669.87,50.4,5215.64,19,335.0,801,4,False,0,POINT (21.0626493 52.1864669)
11902,749000.0,49.0,2,1,1,4,4,1,5,1970,0,0.0,3,52.15824,21.05089,9,978.34,79.26,4428.55,21,317.0,11943,12,False,1,POINT (21.05089 52.15824)
9071,1290000.0,52.33,2,1,6,5,6,2,5,1936,2,660.0,0,52.22717,21.03736,1,1463.48,239.39,957.24,8,46.0,9097,9,False,0,POINT (21.03736 52.22717)
9654,1490000.0,56.0,3,1,6,2,3,1,5,0,3,0.0,0,52.20224,21.02006,9,613.86,210.61,2874.44,10,146.0,9684,4,False,0,POINT (21.02006 52.20224)
426,577000.0,37.43,2,0,1,2,3,1,5,0,3,0.0,3,52.31506,21.07075,9,2880.98,223.25,4177.34,21,740.0,429,2,False,1,POINT (21.07075 52.31506)
1976,920000.0,51.0,2,1,1,1,4,1,5,0,0,1000.0,3,52.2300637432,20.96934256,9,254.11,98.76,787.08,11,378.0,1982,17,False,0,POINT (20.96934256 52.2300637432)
2950,745000.0,47.0,2,1,1,2,4,2,5,2001,0,750.0,0,52.21073,21.06048,1,3155.6,239.01,3373.32,13,136.0,2959,4,False,1,POINT (21.06048 52.21073)
2001,764900.0,34.5,1,1,6,3,3,1,5,1936,0,500.0,1,52.2680196,20.9800157,1,275.34,99.2,1226.52,14,110.0,2007,18,False,0,POINT (20.9800157 52.2680196)
4641,1100000.0,61.72,3,1,0,0,2,2,5,2011,0,0.0,0,52.16132,21.09039,9,3197.05,119.31,7065.99,22,65.0,4656,15,False,1,POINT (21.09039 52.16132)
7629,1099000.0,66.2,3,1,1,1,4,1,5,1955,0,760.0,0,52.2466328547,20.9929075246,1,525.67,198.24,1372.96,8,364.0,7652,9,False,0,POINT (20.9929075246 52.2466328547)
7052,2850000.0,123.0,5,1,1,10,10,1,5,1997,0,2000.0,1,52.23201,20.98609,1,270.25,157.18,763.93,8,955.0,7074,17,False,0,POINT (20.98609 52.23201)
9288,759000.0,53.0,2,1,1,5,6,1,5,1938,3,750.0,0,52.23397,20.96808,9,137.69,72.9,837.15,13,338.0,9314,17,False,0,POINT (20.96808 52.23397)
2294,3248700.0,132.6,4,1,0,3,7,1,5,2002,0,2600.0,0,52.25307795,20.9930584237,9,501.81,102.74,661.53,9,273.0,2300,9,False,0,POINT (20.9930584237 52.25307795)
4042,1049000.0,67.17,3,1,1,2,3,1,5,2001,0,1342.0,1,52.20109,20.95485,9,3490.76,154.48,889.6,18,182.0,4054,5,False,0,POINT (20.95485 52.20109)
13699,980000.0,57.8,3,1,1,9,10,1,5,1978,0,1000.0,3,52.171378,21.03232,9,393.07,260.56,3135.82,22,717.0,13749,4,False,0,POINT (21.03232 52.171378)
2713,1150000.0,71.45,3,1,1,1,3,1,5,2024,0,920.0,0,52.3090451691,21.0258783,1,1670.44,332.1,1828.91,20,1198.0,2721,2,False,0,POINT (21.0258783 52.3090451691)
1872,648000.0,47.0,2,1,6,2,3,1,5,1955,2,630.0,0,52.25233,21.07985,1,2537.0,45.74,1720.38,15,170.0,1877,6,False,0,POINT (21.07985 52.25233)
6198,540000.0,30.5,2,1,6,0,3,1,5,1929,0,0.0,0,52.24878,21.0748,9,2136.46,86.37,1410.32,13,123.0,6219,6,False,0,POINT (21.0748 52.24878)
5653,2160000.0,83.03,3,1,6,3,3,2,5,1937,0,1205.0,0,52.2654846607,20.9899241482,1,495.5,34.62,700.95,12,120.0,5673,18,False,0,POINT (20.9899241482 52.2654846607)
6501,644990.0,38.1,2,1,1,1,3,1,5,1957,0,0.0,0,52.19446,20.8927,1,5109.55,136.68,569.3,24,197.0,6522,11,False,1,POINT (20.8927 52.19446)
11415,600000.0,19.0,1,1,6,2,5,1,5,1954,0,390.0,0,52.23753,21.01309,1,217.29,124.31,1092.27,5,115.0,11455,9,False,0,POINT (21.01309 52.23753)
2023,1460000.0,67.0,3,1,1,3,4,1,5,2017,0,0.0,0,52.2312066,20.969002,9,160.45,23.07,778.26,10,351.0,2029,17,False,0,POINT (20.969002 52.2312066)
11696,490000.0,32.0,1,1,1,0,3,1,5,2001,3,0.0,3,52.2115843,21.0603572,9,3125.56,150.12,3296.55,12,188.0,11737,4,False,1,POINT (21.0603572 52.2115843)
1281,950000.0,51.0,2,1,6,4,4,1,5,1954,0,890.0,3,52.248951,20.996702,9,490.5,75.75,1166.12,7,46.0,1286,9,False,0,POINT (20.996702 52.248951)
11237,1549000.0,42.0,2,1,1,11,16,1,5,2023,0,800.0,2,52.2352760662,20.9943374339,9,293.26,88.95,1069.11,6,305.0,11277,17,False,0,POINT (20.9943374339 52.2352760662)
2573,750000.0,41.8,2,1,0,5,9,1,5,2019,0,1000.0,0,52.17411,21.0513,0,1691.17,109.41,4446.75,19,237.0,2581,4,False,0,POINT (21.0513 52.17411)
7541,890000.0,52.0,2,1,0,0,7,1,5,2006,0,900.0,0,52.204681,20.9982783,9,729.74,78.88,1743.4,10,273.0,7564,4,False,0,POINT (20.9982783 52.204681)
8301,799000.0,52.64,2,1,1,1,3,1,5,0,3,800.0,0,52.31562,20.95401,9,3161.67,132.8,2967.33,21,1253.0,8325,2,False,1,POINT (20.95401 52.31562)
5014,1298000.0,63.5,3,1,0,3,4,1,5,2013,3,1120.0,0,52.15614,21.07337,9,1943.02,174.65,5982.89,25,793.0,5033,15,False,1,POINT (21.07337 52.15614)
7933,2800000.0,73.0,2,1,0,1,5,0,5,2008,0,2200.0,0,52.20941,21.03134,1,1408.5,203.69,2702.52,10,31.0,7956,9,False,0,POINT (21.03134 52.20941)
10686,514360.0,31.0,1,1,1,3,10,1,5,1976,3,630.0,1,52.17633,21.05403,4,1901.12,384.96,4601.32,22,545.0,10722,4,False,0,POINT (21.05403 52.17633)
1869,1560000.0,115.0,4,1,1,0,4,1,2,1999,0,833.0,0,52.14456,21.02681,1,1334.88,80.04,3043.75,22,742.0,1874,12,False,1,POINT (21.02681 52.14456)
11661,849000.0,41.6,3,1,6,2,3,1,5,0,0,0.0,3,52.24082,20.98935,9,879.55,88.84,1666.99,9,564.0,11702,17,False,0,POINT (20.98935 52.24082)
